"id","income","watercolor2018","watercolor2019","respirr2018","respirr2019","watercolor_1m","respirr_1m","cov_1","cov_2","cov_3","acc1_1","acc1_2","acc1_3","acc2_1","acc2_2","acc2_3","bid_1","bid_2","bid_3","vote_1","vote_2","vote_3","choice_1","choice_2","choice_3","choice"
237,112500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.61476133565073,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
237,112500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.61476133565073,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
238,62500,1.92661693134268,1.70847433328314,1.65199549165067,1.04657878178048,1.44149097429031,1.00705066965589,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
238,62500,1.92661693134268,1.70847433328314,1.65199549165067,1.04657878178048,1.44149097429031,1.00705066965589,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
238,62500,1.92661693134268,1.70847433328314,1.65199549165067,1.04657878178048,1.44149097429031,1.00705066965589,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
238,62500,1.92661693134268,1.70847433328314,1.65199549165067,1.04657878178048,1.44149097429031,1.00705066965589,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
239,112500,1.71584002129786,1.79258313096842,1.22812253458717,1.04542079846065,1.69393857535547,1,6,6,0,75,100,0,50,75,0,15,35,0,3,3,3,0,0,1,3
239,112500,1.71584002129786,1.79258313096842,1.22812253458717,1.04542079846065,1.69393857535547,1,6,12,0,50,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
239,112500,1.71584002129786,1.79258313096842,1.22812253458717,1.04542079846065,1.69393857535547,1,12,6,0,75,100,0,50,50,0,35,15,0,3,3,3,0,0,1,3
239,112500,1.71584002129786,1.79258313096842,1.22812253458717,1.04542079846065,1.69393857535547,1,12,12,0,100,75,0,100,50,0,35,25,0,3,3,3,0,0,1,3
240,62500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.58255726679353,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
240,62500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.58255726679353,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
240,62500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.58255726679353,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
240,62500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.58255726679353,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
241,87500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,2.23855439595402,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
241,87500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,2.23855439595402,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
241,87500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,2.23855439595402,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
241,87500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,2.23855439595402,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
242,20000,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.48068562339896,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
242,20000,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.48068562339896,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
242,20000,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.48068562339896,1,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
242,20000,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.48068562339896,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
243,162500,2.21360389357917,1.61244888209111,1.6661077986508,1.09484766213015,1.45535226042772,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
243,162500,2.21360389357917,1.61244888209111,1.6661077986508,1.09484766213015,1.45535226042772,1,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
243,162500,2.21360389357917,1.61244888209111,1.6661077986508,1.09484766213015,1.45535226042772,1,12,12,0,100,75,0,50,75,0,15,5,0,1,1,1,1,0,0,1
243,162500,2.21360389357917,1.61244888209111,1.6661077986508,1.09484766213015,1.45535226042772,1,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
244,87500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.44054711559019,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
244,87500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.44054711559019,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
244,87500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.44054711559019,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
244,87500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.44054711559019,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
245,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.64344679451787,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
245,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.64344679451787,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
245,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.64344679451787,1,12,6,0,100,100,0,100,100,0,25,15,0,1,1,1,1,0,0,1
245,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.64344679451787,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
246,162500,1.6524690954876,1.30065970764349,1.37286400345025,1.0931210213635,1.24128152177117,1,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
246,162500,1.6524690954876,1.30065970764349,1.37286400345025,1.0931210213635,1.24128152177117,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
246,162500,1.6524690954876,1.30065970764349,1.37286400345025,1.0931210213635,1.24128152177117,1,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
246,162500,1.6524690954876,1.30065970764349,1.37286400345025,1.0931210213635,1.24128152177117,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
247,162500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.62576631812435,1,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
247,162500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.62576631812435,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
247,162500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.62576631812435,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
247,162500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.62576631812435,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
248,62500,1.8470964555723,2.05858866029585,1.13859394410132,1.04298001024332,1.69024416833928,1,12,6,0,75,75,0,75,50,0,15,5,0,1,1,1,1,0,0,1
248,62500,1.8470964555723,2.05858866029585,1.13859394410132,1.04298001024332,1.69024416833928,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
248,62500,1.8470964555723,2.05858866029585,1.13859394410132,1.04298001024332,1.69024416833928,1,6,6,0,100,75,0,50,75,0,35,25,0,1,1,1,1,0,0,1
248,62500,1.8470964555723,2.05858866029585,1.13859394410132,1.04298001024332,1.69024416833928,1,12,12,0,50,100,0,50,100,0,5,35,0,1,1,1,1,0,0,1
249,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.89895555324838,1,12,12,0,75,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
249,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.89895555324838,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
249,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.89895555324838,1,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
249,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.89895555324838,1,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
250,62500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.441952563167,1,6,6,0,75,100,0,75,100,0,5,35,0,2,2,2,0,1,0,2
250,62500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.441952563167,1,6,6,0,100,75,0,50,75,0,35,25,0,2,2,2,0,1,0,2
250,62500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.441952563167,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
250,62500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.441952563167,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
251,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.51185292695458,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
251,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.51185292695458,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
251,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.51185292695458,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
251,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.51185292695458,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
252,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.49547760628762,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
252,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.49547760628762,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
252,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.49547760628762,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
252,87500,1.71612027440922,1.83024044684767,1.15654446642745,1.04272037165116,1.49547760628762,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
253,62500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.5297948305637,1,12,6,0,75,75,0,75,50,0,15,5,0,3,3,3,0,0,1,3
253,62500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.5297948305637,1,6,6,0,75,100,0,75,100,0,5,35,0,3,3,3,0,0,1,3
253,62500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.5297948305637,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
253,62500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.5297948305637,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
254,112500,2.25728121898828,1.69765507201183,1.67025323908815,1.09960624433832,1.58017847557572,1,6,12,0,75,100,0,50,50,0,5,35,0,2,2,2,0,1,0,2
254,112500,2.25728121898828,1.69765507201183,1.67025323908815,1.09960624433832,1.58017847557572,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
254,112500,2.25728121898828,1.69765507201183,1.67025323908815,1.09960624433832,1.58017847557572,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
254,112500,2.25728121898828,1.69765507201183,1.67025323908815,1.09960624433832,1.58017847557572,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
255,7500,1.82724299873599,2.03202882023987,1.13657223508752,1.04107436895762,1.72194042116231,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
255,7500,1.82724299873599,2.03202882023987,1.13657223508752,1.04107436895762,1.72194042116231,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
255,7500,1.82724299873599,2.03202882023987,1.13657223508752,1.04107436895762,1.72194042116231,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
255,7500,1.82724299873599,2.03202882023987,1.13657223508752,1.04107436895762,1.72194042116231,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
256,20000,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.88722674861047,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
256,20000,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.88722674861047,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
256,20000,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.88722674861047,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
256,20000,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.88722674861047,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
257,112500,1.56450436597295,1.36162352657012,1.22714767570195,1.01552382562966,1.32879512502456,1,12,6,0,75,75,0,75,50,0,15,5,0,3,3,3,0,0,1,3
257,112500,1.56450436597295,1.36162352657012,1.22714767570195,1.01552382562966,1.32879512502456,1,6,6,0,75,100,0,75,100,0,5,35,0,3,3,3,0,0,1,3
257,112500,1.56450436597295,1.36162352657012,1.22714767570195,1.01552382562966,1.32879512502456,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
257,112500,1.56450436597295,1.36162352657012,1.22714767570195,1.01552382562966,1.32879512502456,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
258,162500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.79130333242825,1.00796201645175,12,12,0,100,75,0,50,75,0,15,5,0,1,1,1,1,0,0,1
258,162500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.79130333242825,1.00796201645175,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
258,162500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.79130333242825,1.00796201645175,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
258,162500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.79130333242825,1.00796201645175,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
259,87500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.52720802031645,1,12,6,0,75,100,0,75,75,0,35,25,0,1,1,1,1,0,0,1
259,87500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.52720802031645,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
259,87500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.52720802031645,1,12,6,0,100,100,0,75,100,0,25,5,0,1,1,1,1,0,0,1
259,87500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.52720802031645,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
260,137500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.61104947366865,1,12,6,0,100,100,0,75,100,0,25,5,0,1,1,1,1,0,0,1
260,137500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.61104947366865,1,12,12,0,100,75,0,50,75,0,15,5,0,1,1,1,1,0,0,1
260,137500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.61104947366865,1,12,6,0,75,100,0,75,75,0,35,25,0,1,1,1,1,0,0,1
260,137500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.61104947366865,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
261,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.66259573601287,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
261,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.66259573601287,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
261,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.66259573601287,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
261,225000,1.94717568064692,1.77408944199494,1.60233811194116,1.04154941528536,1.66259573601287,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
262,275000,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.6954540537866,1,6,6,0,100,75,0,50,75,0,35,25,0,2,2,2,0,1,0,2
262,275000,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.6954540537866,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
262,275000,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.6954540537866,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
262,275000,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.6954540537866,1,6,6,0,75,100,0,75,100,0,5,35,0,2,2,2,0,1,0,2
263,42500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.45165429289612,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
263,42500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.45165429289612,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
263,42500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.45165429289612,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
263,42500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.45165429289612,1,12,12,0,50,100,0,50,100,0,5,35,0,1,1,1,1,0,0,1
264,87500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.46296281529302,1,12,6,0,75,100,0,50,50,0,35,15,0,3,3,3,0,0,1,3
264,87500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.46296281529302,1,12,12,0,100,75,0,100,50,0,35,25,0,3,3,3,0,0,1,3
264,87500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.46296281529302,1,6,6,0,75,100,0,50,75,0,15,35,0,3,3,3,0,0,1,3
264,87500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.46296281529302,1,6,12,0,50,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
265,87500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.69227233663949,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
265,87500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.69227233663949,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
265,87500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.69227233663949,1,6,12,0,75,100,0,50,50,0,5,35,0,2,2,2,0,1,0,2
265,87500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.69227233663949,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
266,62500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.87232058543383,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
266,62500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.87232058543383,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
266,62500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.87232058543383,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
266,62500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.87232058543383,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
267,137500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.61169206348432,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
267,137500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.61169206348432,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
267,137500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.61169206348432,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
267,137500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.61169206348432,1,6,12,0,100,50,0,75,50,0,15,25,0,2,2,2,0,1,0,2
268,87500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.31329254598433,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
268,87500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.31329254598433,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
268,87500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.31329254598433,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
268,87500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.31329254598433,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
269,20000,1.96481637252579,1.7469781073936,1.64263496706693,1.04632377697058,1.54995158766902,1.01014546162919,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
269,20000,1.96481637252579,1.7469781073936,1.64263496706693,1.04632377697058,1.54995158766902,1.01014546162919,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
269,20000,1.96481637252579,1.7469781073936,1.64263496706693,1.04632377697058,1.54995158766902,1.01014546162919,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
269,20000,1.96481637252579,1.7469781073936,1.64263496706693,1.04632377697058,1.54995158766902,1.01014546162919,12,12,0,75,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
270,62500,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.52771873990429,1,12,6,0,100,100,0,100,100,0,25,15,0,1,1,1,1,0,0,1
270,62500,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.52771873990429,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
270,62500,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.52771873990429,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
270,62500,1.72457172478981,1.84807658784418,1.15395520534464,1.04358975865283,1.52771873990429,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
271,62500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.65239553814394,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
271,62500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.65239553814394,1,12,6,0,100,100,0,75,100,0,25,5,0,3,3,3,0,0,1,3
271,62500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.65239553814394,1,12,12,0,100,75,0,50,75,0,15,5,0,3,3,3,0,0,1,3
271,62500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.65239553814394,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
272,42500,2.38385384523455,2.143046291665,1.67932397635633,1.11273661778472,1.90615321213203,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
272,42500,2.38385384523455,2.143046291665,1.67932397635633,1.11273661778472,1.90615321213203,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
272,42500,2.38385384523455,2.143046291665,1.67932397635633,1.11273661778472,1.90615321213203,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
272,42500,2.38385384523455,2.143046291665,1.67932397635633,1.11273661778472,1.90615321213203,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
273,62500,2.34004675887881,1.84836535619677,1.66335048530651,1.09793609496595,1.69747806651907,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
273,62500,2.34004675887881,1.84836535619677,1.66335048530651,1.09793609496595,1.69747806651907,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
273,62500,2.34004675887881,1.84836535619677,1.66335048530651,1.09793609496595,1.69747806651907,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
273,62500,2.34004675887881,1.84836535619677,1.66335048530651,1.09793609496595,1.69747806651907,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
274,87500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.50856332253452,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
274,87500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.50856332253452,1,6,6,0,75,100,0,75,100,0,5,35,0,2,2,2,0,1,0,2
274,87500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.50856332253452,1,6,6,0,100,75,0,50,75,0,35,25,0,2,2,2,0,1,0,2
274,87500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.50856332253452,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
275,137500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.22017983634343,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
275,137500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.22017983634343,1,6,6,0,100,75,0,50,75,0,35,25,0,2,2,2,0,1,0,2
275,137500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.22017983634343,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
275,137500,2.19385898114678,1.54044854566641,1.65945161870498,1.08944790946968,1.22017983634343,1,12,6,0,75,75,0,75,50,0,15,5,0,1,1,1,1,0,0,1
276,137500,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,1.90489929748567,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
276,137500,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,1.90489929748567,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
276,137500,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,1.90489929748567,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
276,137500,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,1.90489929748567,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
277,87500,1.26988571488469,1.30801912679566,1.08683138164743,1.04249661010592,1.18450942263109,1,6,6,0,75,100,0,75,100,0,5,35,0,2,2,2,0,1,0,2
277,87500,1.26988571488469,1.30801912679566,1.08683138164743,1.04249661010592,1.18450942263109,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
277,87500,1.26988571488469,1.30801912679566,1.08683138164743,1.04249661010592,1.18450942263109,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
277,87500,1.26988571488469,1.30801912679566,1.08683138164743,1.04249661010592,1.18450942263109,1,12,6,0,75,75,0,75,50,0,15,5,0,1,1,1,1,0,0,1
